Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6,Omics 2 private topic 5
-0.42923462,0.26828122,-0.3450411,0.1985393,3.0718417,-0.73843145,-0.3623411,1.1844437,0.30716094,-0.4573958
0.08321707,0.20395105,-0.13581298,-0.5010077,-0.38371956,0.18811125,0.19492301,-0.3744008,-0.16903868,-0.23605481
0.049022622,-0.490512,-0.19559139,1.6975945,-0.31694,0.18769805,-0.08468745,-0.35699204,-0.1662652,-0.70497286
2.944869,-0.20851254,-0.49812078,-0.27577293,-0.27849984,-0.35448894,-0.10475685,-0.30903283,-0.25268587,-0.24266882
-0.007020816,-0.518925,-0.32133508,-0.5721267,-0.31404734,-0.37795627,-0.24743015,-0.31708485,-0.16619755,-0.22820485
-0.72687995,-0.4187129,-0.6625205,-0.37781,3.3420765,-0.17828043,-0.57389045,-0.39552456,-0.2968988,-0.3412937
-0.2326735,-0.10971683,-0.5325186,-0.42494607,-0.32206666,-0.5987632,-0.44552228,-0.28994513,-0.22295614,-0.12128629
-1.221642,-0.41404158,-0.09421232,-0.52769613,-0.1838754,0.13046962,3.025724,0.15926398,-0.093919925,-0.4341283
-0.20720443,0.14887041,-0.4191889,-0.34858042,-0.36368167,-0.53608376,-0.7181117,1.598095,0.38907626,0.17249176
-0.041147046,-0.40572888,-0.5320165,3.7155895,-0.34357163,0.04017189,-0.29065168,-0.29641658,-0.12613201,-0.46656018
-0.5476129,-0.4815809,-0.09639639,-0.31116417,-0.26340804,0.17207633,-0.6271747,1.598159,0.3270038,-0.06331069
-0.4521212,3.542188,-0.26255313,-0.1145958,-0.3870308,-0.7523137,-0.5675569,-0.17978661,-0.16140021,-0.08149241
-0.7855193,-0.3501325,3.3868623,-0.5252384,-0.33502844,0.10951002,-0.4271567,-0.19516385,-0.23013383,-0.39658287
-0.09586894,-0.33691394,-0.14031926,0.33401376,-0.30345464,-0.2232577,-0.04875794,-0.3350315,-0.20115471,-0.057019353
-1.1160204,-0.59897876,-0.34871882,-0.52140903,2.914289,-0.33197853,-0.41808906,-0.36271873,-0.22560124,-0.35173059
3.2523363,-0.08022252,-0.27707124,-0.38439727,-0.33621517,-0.4695226,-0.42507952,-0.36147523,-0.2291692,-0.40222985
0.08389008,-0.38284826,-0.27151203,0.064417444,-0.29454106,0.41764238,-0.05798142,-0.43739533,-0.08787359,-0.16134478
-0.8607477,0.531494,-0.45956844,-0.86297756,-0.31474268,-0.039520033,-0.17225066,-0.16449083,-0.31216258,4.065114
0.2705611,-0.22507665,-0.2834013,0.46912766,-0.41179144,-0.09108471,-0.20133895,-0.39161718,-0.2951637,-0.10465305
-0.16017058,-0.13588868,-0.6801437,-0.6059669,3.1369195,-0.23375848,-0.941593,-0.4129209,-0.2686052,-0.33688158
-0.16559245,-0.3771002,-0.27297795,-0.32567638,-0.24980828,0.01902695,-0.30103177,-0.31634954,-0.26328787,0.11464422
-0.3647526,-0.21172422,-0.2997173,-0.23342383,-0.23004687,0.5014999,-0.039511867,-0.3249644,-0.123088874,-0.20437266
-0.17387787,0.28608528,-0.21714768,-0.46198416,-0.37492514,0.12600218,-0.37926278,-0.541419,-0.17160475,-0.11198782
-0.21221167,-1.1522555,-0.5077973,-0.37790865,3.0354993,-0.86135244,-0.61854935,-0.39444432,-0.27079886,-0.26857582
0.12866406,0.16837719,-0.27598524,-0.25513592,-0.2833413,-0.10255367,4.33243,-0.29995355,-0.34935096,-0.38419595
0.060786754,-0.027062498,-0.2594486,-0.17830527,-0.31352872,-0.08101486,-0.020254478,-0.35065696,-0.1236486,-0.2035083
0.04026106,-0.04606907,-0.77632666,-0.5219546,3.366263,-0.32626587,-0.6151498,-0.4020206,-0.25382414,-0.50315773
-0.22747773,-0.13707599,-0.20037018,-0.19400954,-0.22701459,-0.43439442,0.3486761,-0.3426674,-0.19546637,-0.19115995
-0.37312406,-0.13487889,-0.15922323,-0.37033814,-0.28108728,-0.62526894,-0.37140834,-0.21827888,-0.23135123,-0.16895343
3.4063063,0.06379707,-0.30335855,-0.3363915,-0.4167546,0.34822738,-0.20110811,-0.2617623,-0.15804118,-0.20899324
3.3260727,-0.3976304,-0.493752,-0.480312,-0.19484265,-0.53234434,-0.4602682,-0.40241745,-0.23129778,0.04397427
-0.2595051,0.25966355,-0.42734993,-0.57353747,-0.21924485,3.108347,-0.33922046,-0.41663587,-0.17652526,-0.13410693
-0.002604477,-0.26222554,-0.2768099,0.5166691,-0.30154377,-0.17063518,-0.2764753,0.13966246,-0.64381665,-0.20918272
0.24462613,0.25117642,-0.18441421,-0.012139216,-0.40025604,0.48694143,0.08614597,-0.44449842,-0.066901326,0.0656733
-0.32153288,-0.19609186,-0.09570579,-0.14802955,-0.3659501,0.123032615,-0.25708067,-0.097503096,-0.2324081,-0.071216986
-0.40494794,0.36032706,0.014695108,-0.008526526,-0.53715897,3.771126,-0.75695777,-0.41201305,-0.21193533,-0.18436031
-0.25140008,-0.7240691,-0.6283189,2.3417668,-0.43570155,-0.3600728,-0.109173775,-0.35531968,-0.2081894,-0.1847259
0.79526323,-0.2350774,-0.49216762,-0.12839472,-0.29226908,0.0745483,-0.051860288,-0.31483233,-0.035577256,-0.09976516
-0.6859025,-0.21440654,-0.62607193,-0.83771574,3.3025942,-0.78600425,-0.29228145,-0.37387824,-0.3323036,-0.40173262
-0.5331564,1.8409132,-0.46236098,-0.44730547,-0.24188398,-0.5594292,-0.004496247,-0.21010697,-0.20516743,-0.20129962
-0.02831167,-0.05156051,-0.26191586,-0.16221751,-0.27880546,-0.044771574,0.12545522,-0.3371043,-0.14650309,-0.18094267
-0.6300809,-0.24826013,-0.29151633,-0.28035143,-0.24818364,-0.553363,3.6310139,-0.297283,-0.3228767,-0.66106385
-0.016536728,-0.19003394,-0.10618477,-0.39246386,-0.4129197,-0.23920725,-0.12544076,-0.21456595,-0.28784168,-0.09133314
-0.34959298,-0.46318498,-0.22412345,-0.8403648,-0.34497648,-0.4457289,-0.28132117,-0.30353242,-0.25498307,-0.10926817
0.24289815,-0.7559833,-0.10531026,-0.1750398,-0.2874419,-0.2475059,-0.20860985,0.21376233,0.11041056,-0.008492133
-1.0586238,3.8148077,-0.27235126,-0.37653178,-0.43221325,-0.5002454,-0.34905404,-0.19276309,-0.21637797,-0.2389118
-0.5800759,-0.87737226,-0.32171732,-0.67063713,-0.23964256,-0.28655803,3.8495135,-0.33184826,-0.23239802,-0.31548733
-0.46429956,0.07848291,-0.27274907,3.568574,-0.4055264,-0.023416419,0.19993865,-0.3798286,-0.20609565,-0.6255806
-1.1589327,0.19226202,3.6297357,-0.39140874,-0.47989196,-0.2052931,-0.461012,-0.34522396,-0.22644275,-0.4850093
-0.14116134,-0.006435565,0.005859464,-0.540329,-0.22700098,-0.17181268,-0.30322498,-0.36003432,-0.20376278,-0.016753532
-0.5146816,-0.31044897,-0.150796,-0.22637315,-0.31629238,0.27911463,-0.109946005,-0.35655156,-0.18044119,3.9996321
0.369237,3.4283323,-0.4138981,-0.27821043,-0.29935127,-0.3990768,-0.019270875,-0.13731548,-0.14356652,-0.17485254
0.59199,0.12669471,-0.2614422,-0.23619671,-0.33487567,-0.21591651,-0.23540986,-0.25913727,-0.22497185,-0.17620698
-0.6300334,0.063964315,-0.5647236,-0.52396536,-0.30761158,-0.022774957,0.07723631,-0.33082077,-0.20061289,0.09277937
-0.2025555,-0.26592958,-0.2150236,-0.24322757,-0.38271865,-0.110386826,-0.013098005,-0.29950222,-0.38866252,-0.20966771
-0.03504337,-0.24130616,0.10271679,0.31304735,-0.34997833,-0.022008318,-0.4240024,-0.45663694,-0.1372557,-0.18670224
-0.33316958,-0.35874224,-0.23850223,-0.10469381,-0.40875393,0.19758746,-0.056629874,-0.24769421,-0.21940297,-0.07384902
-0.4444087,0.30886096,-0.27848315,3.3314538,-0.37345207,-0.7780733,-0.36967188,-0.37274364,-0.22540858,-0.48015162
2.2111735,-0.18016827,-0.28037626,-0.37914422,-0.3281515,-0.23413034,-0.21684897,0.62456,-0.38700643,-0.37179363
-0.28487062,-0.14858584,-0.052522756,-0.44330573,-0.2670929,-0.17996477,-0.15658179,-0.23235452,-0.28830165,-0.46910334
-0.52447945,-0.60679543,3.5488896,0.023379728,-0.40787336,0.17668915,-0.4595989,-0.25881237,-0.2330145,-0.44186133
-0.098721825,0.26388192,-0.41453642,-0.35313213,-0.38309902,3.8559613,-0.45057267,-0.30380833,-0.2846442,3.312267
-0.11737202,0.021066893,-0.33279842,3.1649888,-0.39639395,-0.6743797,0.40993434,-0.37272364,-0.2253942,-0.45522445
0.42878276,-0.5926925,-0.20677467,-0.3514079,-0.26340657,-0.4251929,-0.1664176,0.34206486,-0.15522704,-0.10127284
-0.11949569,-0.65562093,-0.53982896,2.9522433,-0.35986096,-0.82799435,-0.34754294,-0.27481407,-0.17527334,-0.3755691
3.099465,0.24413344,-0.3251495,-0.4054715,-0.2843078,0.18056232,-0.07622294,-0.019815568,-0.47091043,-0.29703647
-0.5445165,-0.37670508,-0.43284822,-0.07621193,-0.21777014,-0.49907196,-0.8306564,4.712369,5.3476634,-0.37392646
-0.014453366,0.28235713,-0.041844074,-0.426216,-0.11156389,0.06983316,-0.47003186,-0.3519382,-0.26511332,-0.08100033
-0.9419874,-0.58030736,4.0884,-0.49471778,-0.41277838,-0.24894048,-0.60859674,-0.19554795,-0.1915464,-0.29503828
